step,datetime,portfolio_value,benchmark_value,cash,reward,portfolio_return,drawdown,total_fees,rolling_volatility,risk_adjusted_return,cost_penalty,risk_halted,price_btc_usdt,holding_btc_usdt,position_value_btc_usdt,action_btc_usdt,price_eth_usdt,holding_eth_usdt,position_value_eth_usdt,action_eth_usdt,label,agent_return,benchmark_return,agent_cumulative_return,benchmark_cumulative_return,agent_drawdown,benchmark_drawdown,gross_exposure,exposure_btc_usdt,exposure_eth_usdt
1930,2026-04-26 16:50:00+00:00,10004.0673828125,10420.01953125,8508.577048878371,-1.2255903180507174e-05,0.0,0.002451180636101435,0.0,0.0006811200873926282,0.0,0.0,False,78036.25,0.0,0.0,-0.4169405400753021,2344.659912109375,0.6378281116485596,1495.4900041988003,-0.03267126902937889,forward_2026_0420_0428,0.0,0.0,0.00040673828125004086,0.04200195312499999,-0.002450986358902507,-0.02277955523789832,0.1494881978472205,0.0,0.1494881978472205
1931,2026-04-26 16:55:00+00:00,10004.1689453125,10414.27734375,8508.074932693182,0.0001464890576005084,1.01521207438576e-05,0.00244105340003936,0.0005016145706176758,0.0006831693463027477,0.014859234491961968,5.014106277207561e-08,False,77945.8828125,0.0,0.0,-0.914199948310852,2344.820068359375,0.6380420327186584,1496.0937627755193,0.21392454206943512,forward_2026_0420_0428,1.0152120743844861e-05,-0.0005510726234992935,0.0004168945312499339,0.041427734375000025,-0.0024408591208681107,-0.02331807467213054,0.14954703093818913,0.0,0.14954703093818913
1932,2026-04-26 17:00:00+00:00,10001.8388671875,10405.181640625,8507.002443108855,-0.0035181426523519447,-0.0002329107132973568,0.0026733955658481165,0.0010714181661605835,0.0006857127882540226,-0.3271757864056955,1.0709716839224327e-07,False,77930.046875,0.0,0.0,-0.9049811363220215,2341.169921875,0.6384996771812439,1494.8362393436255,0.45764216780662537,forward_2026_0420_0428,-0.0002329107132973407,-0.0008733878333342382,0.00018388671875002593,0.040518164062500084,-0.0026732013319266112,-0.024171096782749313,0.14945614093500897,0.0,0.14945614093500897
1933,2026-04-26 17:05:00+00:00,10001.8369140625,10405.181640625,8505.674043893157,-1.654404988617225e-05,-1.9527659122839032e-07,0.002673590320387772,0.0013270721435546876,0.0006856287363916636,-0.00028481388772571555,1.3268281574784638e-07,False,77930.046875,0.0,0.0,-1.0,2341.169921875,0.6390665173530579,1496.1633085043868,0.5668414235115051,forward_2026_0420_0428,-1.9527659123053098e-07,0.0,0.00018369140625007496,0.040518164062500084,-0.0026733960865041873,-0.024171096782749313,0.14958885266373356,0.0,0.14958885266373356
1934,2026-04-26 17:10:00+00:00,10001.833984375,10412.1318359375,8503.330532650529,-1.8154309247264064e-05,-2.9291494404201726e-07,0.0026738824521972547,0.002341170072555542,0.0006879315478727221,-0.00042579080323642567,2.340740098715143e-07,False,78033.09375,0.0,0.0,-1.0,2341.169921875,0.6400665044784546,1498.5044482846279,1.0,forward_2026_0420_0428,-2.929149440777934e-07,0.0006679552123687316,0.00018339843749992646,0.041213183593749925,-0.0026736882183705513,-0.02351928678046522,0.14982296753031613,0.0,0.14982296753031613
1935,2026-04-26 17:15:00+00:00,10004.572265625,10420.240234375,8500.982737037479,0.004028954256962187,0.000273777914558248,0.0024008365876005433,0.0023454501628875734,0.0006909104995429516,0.3767415027350928,2.3450200898671857e-07,False,78013.7578125,0.0,0.0,-1.0,2345.449951171875,0.6410664916038513,1503.5893714301783,1.0,forward_2026_0420_0428,0.00027377791455829303,0.000778745271887038,0.0004572265625000238,0.0420240234375,-0.002400642300596889,-0.02275885704195668,0.15029022046213855,0.0,0.15029022046213855
1936,2026-04-26 17:20:00+00:00,10005.693359375,10423.859375,8500.620377346007,0.0017140100681930404,0.00011205813904228556,0.002289047481838409,0.00036199769377708436,0.0006884631584398448,0.16134333497853928,3.618322544591764e-08,False,78010.359375,0.0,0.0,-1.0,2347.199951171875,0.6412206888198853,1505.0731694884307,0.15422531962394714,forward_2026_0420_0428,0.00011205813904235917,0.0003473183480993125,0.0005693359375000817,0.04238593749999997,-0.0022888531730632655,-0.022419443262489902,0.1504216764826425,0.0,0.1504216764826425
1937,2026-04-26 17:25:00+00:00,10005.69140625,10423.859375,8502.908184723585,-1.4711717889663345e-05,-1.95201364847943e-07,0.002289242236378064,0.00229009747505188,0.0006869838107377291,-0.0002841425904709424,2.28879438215657e-07,False,78010.359375,0.0,0.0,-1.0,2347.199951171875,0.6402450203895569,1502.783080596404,-0.9756720662117004,forward_2026_0420_0428,-1.9520136484985073e-07,0.0,0.0005691406249999087,0.04238593749999997,-0.0022890479276408415,-0.022419443262489902,0.15019282722008584,0.0,0.15019282722008584
1938,2026-04-26 17:30:00+00:00,10004.396484375,10417.0234375,8504.53959544584,-0.0020127400316119932,-0.00012941853015685994,0.002418364496169519,0.0016330437660217285,0.0006835347739979625,-0.18710664674879712,1.6321148631484443e-07,False,77974.8671875,0.0,0.0,-1.0,2345.179931640625,0.639548659324646,1499.8566811558267,-0.6963405013084412,forward_2026_0420_0428,-0.00012941853015691063,-0.0006557971720526634,0.0004396484374999954,0.041702343749999926,-0.002418170212579507,-0.023060537827052086,0.14991975612905015,0.0,0.14991975612905015
1939,2026-04-26 17:35:00+00:00,10004.3955078125,10416.28125,8503.865229944853,-1.3686095415374458e-05,-9.761333445002988e-08,0.0024184618734393467,0.0006736918091773987,0.0006831681821495295,-0.00014288331385489643,6.733957517873064e-08,False,77963.8828125,0.0,0.0,-0.9987157583236694,2345.179931640625,0.6398359537124634,1500.530438188609,0.2872665524482727,forward_2026_0420_0428,-9.761333441549169e-08,-7.124755977105934e-05,0.0004395507812500199,0.041628124999999905,-0.002418267589868295,-0.023130142379775953,0.1499871168644657,0.0,0.1499871168644657
1940,2026-04-26 17:40:00+00:00,10005.443359375,10419.888671875,8502.586169244913,0.0016150275612383325,0.00010473911808881663,0.0023139760629142855,0.001277782917022705,0.0006828270270489156,0.1521986045615418,1.2772215133087008e-07,False,77963.8828125,0.0,0.0,-1.0,2346.820068359375,0.6403804421424866,1502.8576730048371,0.5444741249084473,forward_2026_0420_0428,0.00010473911808883685,0.0003463253140365552,0.0005443359374999179,0.041988867187499945,-0.0023137817589941045,-0.022791827619562777,0.1502040058621365,0.0,0.1502040058621365
1941,2026-04-26 17:45:00+00:00,10005.443359375,10422.6875,8502.586169244913,-1.1569880314571427e-05,0.0,0.0023139760629142855,0.0,0.0006830927450209856,0.0,0.0,False,78005.3828125,0.0,0.0,-1.0,2346.820068359375,0.6403804421424866,1502.8576730048371,-0.07618886977434158,forward_2026_0420_0428,0.0,0.0002686044172961477,0.0005443359374999179,0.04226875000000008,-0.0023137817589941045,-0.02252934518784344,0.1502040058621365,0.0,0.1502040058621365
1942,2026-04-26 17:50:00+00:00,10005.443359375,10422.6875,8501.340497494248,-1.1694255345106716e-05,0.0,0.0023139760629142855,0.0012444273233413697,0.0006823932635597885,0.0,1.2437503053528896e-07,False,78005.3828125,0.0,0.0,-1.0,2346.820068359375,0.6409106850624084,1504.1020577304153,0.5302610397338867,forward_2026_0420_0428,0.0,0.0,0.0005443359374999179,0.04226875000000008,-0.0023137817589941045,-0.02252934518784344,0.15032837663521295,0.0,0.15032837663521295
1943,2026-04-26 17:55:00+00:00,10007.5244140625,10431.91796875,8500.586797813085,0.0031494974675292586,0.00020799225109300855,0.0021064651009115778,0.0007529467344284058,0.0006835879758000374,0.2952112795650952,7.5253710143979e-08,False,78036.25,0.0,0.0,-1.0,2350.070068359375,0.6412310600280762,1506.9379210743355,0.32039329409599304,forward_2026_0420_0428,0.00020799225109291442,0.0008856131156191882,0.0007524414062500817,0.043191796874999966,-0.002106270756577766,-0.0216636843558089,0.15058048911245195,0.0,0.15058048911245195
1944,2026-04-26 18:00:00+00:00,10007.2783203125,10431.08203125,8498.234758162644,-0.00039575759906852276,-2.4590871809834495e-05,0.002131004172908144,0.0023496899604797364,0.0006822593277320266,-0.03602769140655695,2.3479232857808164e-07,False,78036.25,0.0,0.0,-1.0,2349.68994140625,0.6422310471534729,1509.0438315553183,1.0,forward_2026_0420_0428,-2.4590871809837545e-05,-8.013267574613625e-05,0.0007278320312500419,0.04310820312500008,-0.002130809833353342,-0.021742081062561147,0.15079462999368193,0.0,0.15079462999368193
1945,2026-04-26 18:05:00+00:00,10010.3330078125,10443.6865234375,8495.877953725245,0.004469503239380566,0.0003052465817603652,0.001826408072887276,0.002354449987411499,0.0006867285701446235,0.41736239717436,2.3527375896326386e-07,False,78067.9296875,0.0,0.0,-1.0,2354.449951171875,0.6432310342788696,1514.4552772501193,1.0,forward_2026_0420_0428,0.00030524658176034336,0.001208359032144335,0.0010333007812499684,0.04436865234375009,-0.0018262136740110346,-0.020559994270446302,0.15128920047596542,0.0,0.15128920047596542
1946,2026-04-26 18:10:00+00:00,10017.908203125,10473.6201171875,8493.509357484247,0.00861438769779111,0.0007567375937032252,0.0010710525908342477,0.002366230010986328,0.0007127417484298348,0.7863241745792805,2.363787507508111e-07,False,78127.6484375,0.0,0.0,-1.0,2366.22998046875,0.6442310214042664,1524.39875719478,1.0,forward_2026_0420_0428,0.000756737593703205,0.0028661903708833147,0.0017908203125001076,0.0473620117187501,-0.0010708580448490768,-0.01775273275716638,0.15216737130005414,0.0,0.15216737130005414
1947,2026-04-26 18:15:00+00:00,10018.001953125,10481.0751953125,8491.140611127998,0.0001346385371904354,9.35824107179935e-06,0.0010617043729307938,0.0023663799762725832,0.0007152841426432133,0.013082503296233469,2.3621497904466837e-07,False,78233.28125,0.0,0.0,-1.0,2366.3798828125,0.6452310085296631,1526.8616783514153,1.0,forward_2026_0420_0428,9.35824107184402e-06,0.0007117957345774695,0.0018001953124999748,0.04810751953124992,-0.0010615098251249844,-0.017053573342042494,0.15241179683291323,0.0,0.15241179683291323
1948,2026-04-26 18:20:00+00:00,10016.3359375,10475.388671875,8489.48630716672,-0.002454438455299059,-0.00016630218608415281,0.0012278299952567533,0.001652651309967041,0.0007159801898524165,-0.2281832151082527,1.6496815609538942e-07,False,78233.09375,0.0,0.0,-1.0,2363.800048828125,0.6459301710128784,1526.8497697798011,0.6991501450538635,forward_2026_0420_0428,-0.00016630218608415515,-0.0005425515351749066,0.0016335937500000508,0.04753886718749989,-0.0012276354798046452,-0.017586872434820378,0.1524359585488195,0.0,0.1524359585488195
1949,2026-04-26 18:25:00+00:00,10016.45703125,10472.716796875,8487.119953108217,0.00017448610439998425,1.2089625463403144e-05,0.0012157552137981255,0.002363990068435669,0.0007165187271311879,0.016871126846230745,2.360134567357275e-07,False,78187.28125,0.0,0.0,-1.0,2363.989990234375,0.6469301581382751,1529.3364182196237,1.0,forward_2026_0420_0428,1.2089625463396203e-05,-0.0002550621350378979,0.0016457031249998977,0.0472716796874999,-0.0012155606959944887,-0.017837448824626345,0.1526823719652867,0.0,0.1526823719652867
1950,2026-04-26 18:30:00+00:00,10013.419921875,10462.40234375,8484.758293671513,-0.0043021224230460915,-0.0003032119406617157,0.0015185985229620958,0.002359300136566162,0.0007175124483183026,-0.39910819473887404,2.355423808244235e-07,False,78187.28125,0.0,0.0,-0.8661866188049316,2359.300048828125,0.6479301452636719,1528.6616233577952,1.0,forward_2026_0420_0428,-0.0003032119406617406,-0.0009848880023259898,0.001341992187499974,0.04624023437499991,-0.001518404064138501,-0.018804768937612848,0.1526612920744819,0.0,0.1526612920744819
1951,2026-04-26 18:35:00+00:00,10013.30078125,10461.5205078125,8482.396814420845,-0.00018584139636256033,-1.1898095348995518e-05,0.0015304785498810682,0.0023591201305389405,0.0007164481212384999,-0.016605531241888932,2.3559584527013406e-07,False,78180.0703125,0.0,0.0,-1.0,2359.1201171875,0.6489301323890686,1530.9041299681994,1.0,forward_2026_0420_0428,-1.1898095348961135e-05,-8.428618098665908e-05,0.0013300781250000782,0.046152050781250065,-0.0015302840933711925,-0.01888747013644143,0.1528870612610411,0.0,0.1528870612610411
1952,2026-04-26 18:40:00+00:00,10013.298828125,10464.265625,8480.035335170176,-1.0807181228806035e-05,-1.9505306418611184e-07,0.0015306733044207236,0.0023591201305389405,0.0007162739057093859,-0.0002723162994070988,2.3559864844531737e-07,False,78220.7734375,0.0,0.0,-1.0,2359.1201171875,0.6499301195144653,1533.2632197126513,1.0,forward_2026_0420_0428,-1.9505306414480117e-07,0.0002624013579526352,0.0013298828124999051,0.04642656249999999,-0.0015304788479487685,-0.018630024876300832,0.15312268674196317,0.0,0.15312268674196317
1953,2026-04-26 18:45:00+00:00,10015.40234375,10473.45703125,8477.670612570908,0.003050929092305239,0.00021007219110366702,0.00132092266521198,0.0023623602390289307,0.0007173001067712903,0.2847697436802556,2.3592227492438524e-07,False,78251.390625,0.0,0.0,-0.46401330828666687,2362.360107421875,0.6509301066398621,1537.731316645877,1.0,forward_2026_0420_0428,0.000210072191103583,0.0008783613279121916,0.0015402343749999492,0.04734570312499997,-0.001320728167890084,-0.017768027441778078,0.15353664923960655,0.0,0.15353664923960655
1954,2026-04-26 18:50:00+00:00,10015.037109375,10471.3623046875,8477.044097738291,-0.0005520689005822494,-3.646726935817216e-05,0.0013573417641275186,0.0006258889436721802,0.0007161790854297578,-0.05087524297623863,6.249264105328321e-08,False,78238.6015625,0.0,0.0,-1.0,2361.800048828125,0.6511951088905334,1537.992639974298,0.2650050222873688,forward_2026_0420_0428,-3.646726935813138e-05,-0.00020000335669967395,0.0015037109375000135,0.04713623046874993,-0.0013571472738984625,-0.01796447713334748,0.15356834160250837,0.0,0.15356834160250837
1955,2026-04-26 18:55:00+00:00,10015.419921875,10475.115234375,8477.392752794261,0.0005645901092769764,3.822377249522641e-05,0.0013191698743550825,0.0003490040600299835,0.0007164683192968369,0.05329970341582025,3.484800467721517e-08,False,78275.0,0.0,0.0,-1.0,2362.389892578125,0.6510473489761353,1538.0276768110052,-0.14773346483707428,forward_2026_0420_0428,3.822377249518283e-05,0.0003583993732907409,0.001541992187499952,0.04751152343750009,-0.0013189753766919,-0.017612516217402896,0.15356597015485587,0.0,0.15356597015485587
1956,2026-04-26 19:00:00+00:00,10014.91796875,10470.9990234375,8476.85280440348,-0.0007550479566919913,-5.0118030887917946e-05,0.0013692217910464912,0.0005394089818000794,0.0007168248994275928,-0.06980299589990445,5.3857849796386366e-08,False,78239.078125,0.0,0.0,0.4040957987308502,2361.6201171875,0.6512757539749146,1538.0659224236151,0.22840632498264313,forward_2026_0420_0428,-5.011803088794675e-05,-0.0003929513752738423,0.0014917968749998956,0.047099902343749944,-0.001369027303131154,-0.017998546730207066,0.15357748582893155,0.0,0.15357748582893155
1957,2026-04-26 19:05:00+00:00,10016.2060546875,10479.576171875,8474.486840549167,0.0018941419864297402,0.0001286167237234766,0.0012407811721438298,0.0023636002540588378,0.0007181807886809111,0.1771965176516467,2.3600794948436783e-07,False,78301.6875,0.0,0.0,0.3771969974040985,2363.60009765625,0.6522757411003113,1541.7190053634986,1.0,forward_2026_0420_0428,0.00012861672372355137,0.0008191337252827502,0.0016206054687499805,0.04795761718750002,-0.0012405866592140047,-0.017194156221557177,0.15392245296730764,0.0,0.15392245296730764
1958,2026-04-26 19:10:00+00:00,10018.34375,10494.447265625,8473.191420747336,0.003078258936638381,0.00021342365570640158,0.0010276223284911188,0.0012941256761550904,0.0007227226160466671,0.287010259575467,1.2920318023504025e-07,False,78415.2265625,0.0,0.0,0.4040360152721405,2366.8798828125,0.6528224945068359,1545.1524292957038,0.5467643737792969,forward_2026_0420_0428,0.00021342365570631294,0.0014190548841002126,0.0018343750000000547,0.049444726562499985,-0.00102742777404774,-0.015799500788821086,0.15423232301204515,0.0,0.15423232301204515
1959,2026-04-26 19:15:00+00:00,10020.529296875,10500.8701171875,8471.391389840062,0.0031381701780494272,0.0002181545103201315,0.0008096919986168532,0.0017982326745986938,0.0007242478313855827,0.29242436217305184,1.7949400813868998e-07,False,78401.21875,0.0,0.0,-0.9569699168205261,2370.22998046875,0.6535811424255371,1549.1376184460241,0.7586743235588074,forward_2026_0420_0428,0.00021815451032014543,0.0006120238064883932,0.002052929687500038,0.05008701171874996,-0.0008094974017305301,-0.015197146652946025,0.1545963863335181,0.0,0.1545963863335181
1960,2026-04-26 19:20:00+00:00,10020.474609375,10492.84765625,8469.560808569844,-8.471705135340976e-05,-5.457546041710076e-06,0.0008151451257272013,0.0018287525177001953,0.0007276467513293028,-0.007500127909217468,1.825005908889972e-07,False,78284.890625,0.0,0.0,-0.8407068252563477,2370.14990234375,0.6543527245521545,1550.9140461956558,0.7715767025947571,forward_2026_0420_0428,-5.457546041753858e-06,-0.0007639805890341522,0.0020474609375000785,0.04928476562499995,-0.0008149505299028803,-0.015949516916928586,0.15477450985651367,0.0,0.15477450985651367
1961,2026-04-26 19:25:00+00:00,10017.841796875,10476.267578125,8467.19231232613,-0.0037065994071361474,-0.0002627432933702343,0.0010776742451825273,0.0023661301136016846,0.0007330561056733131,-0.343823161299466,2.361295453398954e-07,False,78170.15625,0.0,0.0,-0.5190110206604004,2366.1298828125,0.6553527116775513,1550.6496348824585,1.0,forward_2026_0420_0428,-0.00026274329337028224,-0.0015801314064751715,0.0017841796874999982,0.04762675781250003,-0.001077479700486883,-0.01750444599080525,0.15478879246887023,0.0,0.15478879246887023
1962,2026-04-26 19:30:00+00:00,10017.4208984375,10472.21875,8464.942125754531,-0.000623760073199596,-4.2014881651584524e-05,0.0011196438484782417,0.002247938632965088,0.0007287157932296395,-0.05759225788006573,2.24393504962947e-07,False,78131.0,0.0,0.0,-1.0,2365.489990234375,0.6563029885292053,1552.478149926741,0.9503056406974792,forward_2026_0420_0428,-4.2014881651564195e-05,-0.00038647620393494897,0.0017420898437499055,0.04722187499999997,-0.0011194493119563997,-0.01788415714290159,0.1549778296895655,0.0,0.1549778296895655
1963,2026-04-26 19:35:00+00:00,10017.9765625,10476.90234375,8463.80499687701,0.0008094586135638658,5.546977292195754e-05,0.0010642361819463127,0.0011359928846359252,0.0007290132343769073,0.07594234232840971,1.1340173245721516e-07,False,78172.71875,0.0,0.0,-1.0,2366.340087890625,0.6567830443382263,1554.1720468643907,0.48006319999694824,forward_2026_0420_0428,5.5469772922034366e-05,0.00044723986977457386,0.001797656249999946,0.047690234375000085,-0.0010640416346335835,-0.017444915781238746,0.15513831931710417,0.0,0.15513831931710417
1964,2026-04-26 19:40:00+00:00,10017.5146484375,10476.83203125,8461.436991312083,-0.0006834973007500821,-4.610851898267256e-05,0.0011102956305747878,0.0023656399250030517,0.0007290540961548686,-0.06316011641196739,2.3613949486149557e-07,False,78194.5,0.0,0.0,-1.0,2365.639892578125,0.657783031463623,1556.0777798913186,1.0,forward_2026_0420_0428,-4.6108518982679314e-05,-6.71119169515233e-06,0.0017514648437499947,0.04768320312500007,-0.0011101010922323074,-0.01745150989675992,0.15533571294892298,0.0,0.15533571294892298
1965,2026-04-26 19:45:00+00:00,10017.7109375,10477.162109375,8459.912059610066,0.00028270552685718067,1.9594587019707182e-05,0.0010907227993394316,0.00152340829372406,0.0007290159119293094,0.026871662831044422,1.5207447627358113e-07,False,78189.6171875,0.0,0.0,-0.6136054396629333,2365.93994140625,0.6584269404411316,1557.7985968875873,0.6438913345336914,forward_2026_0420_0428,1.9594587019611254e-05,3.150552800845752e-05,0.0017710937499999524,0.0477162109375,-0.0010905282571851416,-0.01742055418778543,0.15550444673504907,0.0,0.15550444673504907
1966,2026-04-26 19:50:00+00:00,10019.8623046875,10488.9013671875,8458.093654023227,0.003066670910881163,0.00021475636509400928,0.0008762006739091336,0.0018165889978408814,0.0007309092907235026,0.2856476886890357,1.8133773365736842e-07,False,78257.0390625,0.0,0.0,-0.32155150175094604,2369.2099609375,0.6591936945915222,1561.7682674134267,0.76674884557724,forward_2026_0420_0428,0.00021475636509404872,0.0011204615992335132,0.0019862304687499055,0.04889013671874998,-0.0008760060899756228,-0.01631961165055662,0.15586723848318743,0.0,0.15586723848318743
1967,2026-04-26 19:55:00+00:00,10020.5146484375,10492.06640625,8458.093654023227,0.0009495386170443018,6.510506134348972e-05,0.0008111526576642679,0.0,0.0007308290805667639,0.08884893189891334,0.0,False,78271.6875,0.0,0.0,-0.6275535225868225,2370.199951171875,0.6591936945915222,1562.4208627336338,0.07267415523529053,forward_2026_0420_0428,6.510506134338456e-05,0.0003017512465510741,0.0020514648437499616,0.04920664062500002,-0.0008109580610623501,-0.01602278486716424,0.1559222173261592,0.0,0.1559222173261592
1968,2026-04-26 20:00:00+00:00,10018.7060546875,10482.4130859375,8455.723826550779,-0.0026023258620768877,-0.00018048910794038052,0.0009914953613850632,0.002367460012435913,0.0007320859003812075,-0.24166430160101288,2.362613194527959e-07,False,78217.90625,0.0,0.0,-0.0061040278524160385,2367.4599609375,0.660193681716919,1562.9821079287212,1.0,forward_2026_0420_0428,-0.00018048910794032924,-0.0009200590178070067,0.001870605468750064,0.04824130859375009,-0.0009913007999057255,-0.01692810197726391,0.15600638439705908,0.0,0.15600638439705908
1969,2026-04-26 20:05:00+00:00,10018.7041015625,10484.44921875,8453.772362170037,-8.015222137697924e-06,-1.949478295239715e-07,0.0009916901159247183,0.0019495148658752442,0.0007308982312679291,-0.0002667236238386088,1.945874901642728e-07,False,78248.1015625,0.0,0.0,-0.5454283952713013,2367.4599609375,0.661017119884491,1564.9315648207557,0.8234626054763794,forward_2026_0420_0428,-1.9494782954598833e-07,0.0001942427564920468,0.001870410156249891,0.04844492187500005,-0.0009914955544833015,-0.01673714738196208,0.15620099655170888,0.0,0.15620099655170888
1970,2026-04-26 20:10:00+00:00,10018.703125,10485.138671875,8452.991901999052,-6.468604664379481e-06,-9.747393376431758e-08,0.000991787493194546,0.0007796804904937744,0.0007304861210286617,-0.00013343707755670078,7.782248907542611e-08,False,78258.3203125,0.0,0.0,-0.7954049110412598,2367.4599609375,0.661346435546875,1565.7112064659595,0.32933205366134644,forward_2026_0420_0428,-9.747393381331904e-08,6.575959410115573e-05,0.0018703124999999154,0.04851386718750006,-0.0009915929317720895,-0.016672488415879094,0.15627883039661977,0.0,0.15627883039661977
1971,2026-04-26 20:15:00+00:00,10016.7783203125,10472.31640625,8452.512741425004,-0.002756004207260848,-0.00019212114217627343,0.0011837180920248307,0.00047868189215660094,0.0007344073965214193,-0.2557916695796574,4.7778827876647054e-08,False,78163.078125,0.0,0.0,-0.4526221752166748,2364.550048828125,0.6615488529205322,1564.2653724754346,0.2024409919977188,forward_2026_0420_0428,-0.0001921211421762603,-0.0012228990026993403,0.0016778320312500483,0.04723164062499996,-0.0011835235679817924,-0.01787499864912212,0.15616451941472467,0.0,0.15616451941472467
1972,2026-04-26 20:20:00+00:00,10016.77734375,10476.3486328125,8451.736945148732,-7.421616250263786e-06,-9.749267366930544e-08,0.0011838154692946584,0.0007750212550163269,0.0007343118777498603,-0.00013276739223558564,7.737230776533228e-08,False,78222.8671875,0.0,0.0,0.24319566786289215,2364.550048828125,0.6618766188621521,1565.040391448696,0.32776689529418945,forward_2026_0420_0428,-9.74926737118409e-08,0.00038503673934964233,0.0016777343750000728,0.047634863281249995,-0.0011836209452705804,-0.01749684444096833,0.15624190672713795,0.0,0.15624190672713795
1973,2026-04-26 20:25:00+00:00,10018.935546875,10483.1875,8452.145126637008,0.0030573000212203894,0.0002154588298148224,0.0009686117029755669,0.00040859007835388183,0.0007359589217230678,0.28467250404925354,4.0790572090416175e-08,False,78217.96875,0.0,0.0,0.8257920742034912,2367.81005859375,0.6617040634155273,1566.7895371676423,-0.17256031930446625,forward_2026_0420_0428,0.00021545882981488518,0.0006527911037705891,0.0018935546875000764,0.048318749999999966,-0.0009684171370395456,-0.01685547512159269,0.15638283426789173,0.0,0.15638283426789173
1974,2026-04-26 20:30:00+00:00,10021.064453125,10499.85546875,8453.412005600836,0.0029965671573462705,0.00021248826684627448,0.0007563292547513048,0.0012681471109390258,0.0007419825415126979,0.2787987111808097,1.2657503434429946e-07,False,78360.1015625,0.0,0.0,0.32843542098999023,2371.030029296875,0.6611692309379578,1567.6521010010183,-0.5348506569862366,forward_2026_0420_0428,0.00021248826684616695,0.0015899714423690536,0.002106445312499927,0.0499855468749999,-0.0007561346474722619,-0.015292303403314556,0.15643568688076412,0.0,0.15643568688076412
1975,2026-04-26 20:35:00+00:00,10021.087890625,10493.8310546875,8455.697661973383,2.97787713338752e-05,2.338823396419846e-06,0.0007539922002754413,0.002287944316864014,0.0007439401815645397,0.003143822244061336,2.2831350178079476e-07,False,78269.4765625,0.0,0.0,0.1002456396818161,2371.070068359375,0.660204291343689,1565.3906342074333,-0.9649416208267212,forward_2026_0420_0428,2.3388233965082605e-06,-0.0005737616179984917,0.002108789062500005,0.04938310546874991,-0.0007537975925412388,-0.01585729088456944,0.15620965021890476,0.0,0.15620965021890476
1976,2026-04-26 20:40:00+00:00,10021.087890625,10491.9150390625,8456.565184202518,-3.8566173234485055e-06,0.0,0.0007539922002754413,0.0008683906197547912,0.0007438778993673623,0.0,8.665632207129869e-08,False,78241.0703125,0.0,0.0,0.5197209715843201,2371.070068359375,0.6598380208015442,1564.522181088032,-0.3662441670894623,forward_2026_0420_0428,0.0,-0.00018258495062617452,0.002108789062500005,0.049191503906250045,-0.0007537975925412388,-0.01603698053252245,0.15612298766002095,0.0,0.15612298766002095
1977,2026-04-26 20:45:00+00:00,10018.7109375,10488.4560546875,8455.387468242016,-0.003313687610912668,-0.00023719511802942117,0.000991008475035925,0.001176539421081543,0.0007473380537703633,-0.30714200441512,1.1740635686692535e-07,False,78307.15625,0.0,0.0,0.05599724501371384,2367.469970703125,0.6603350043296814,1563.3232933546387,0.4969606399536133,forward_2026_0420_0428,-0.00023719511802944293,-0.00032968093642793406,0.0018710937499999414,0.04884560546875005,-0.0009908139134617855,-0.016361374382190874,0.15604036318715667,0.0,0.15604036318715667
1978,2026-04-26 20:50:00+00:00,10017.0322265625,10482.609375,8454.179916576948,-0.0023752009043187567,-0.00016755757781338824,0.0011584000018696435,0.001206345319747925,0.0007485662354156375,-0.22017309172610125,1.2040923500772725e-07,False,78303.296875,0.0,0.0,-0.3744193911552429,2364.929931640625,0.6608451008796692,1562.852359248398,0.5100976824760437,forward_2026_0420_0428,-0.0001675575778133931,-0.0005574394989134035,0.001703222656249892,0.048260937500000045,-0.0011582054728958013,-0.016909693404767112,0.15601949997766104,0.0,0.15601949997766104
1979,2026-04-26 20:55:00+00:00,10016.9580078125,10475.611328125,8452.07972210988,-0.0001121645173837654,-7.409255388356608e-06,0.0011658006743765444,0.0020980963706970215,0.0007505322573706508,-0.009871680573136771,2.0945289215836093e-07,False,78203.1328125,0.0,0.0,-0.9624150991439819,2364.820068359375,0.6617323160171509,1564.8778607992863,0.887211799621582,forward_2026_0420_0428,-7.409255388335367e-06,-0.0006675863446452546,0.0016958007812499787,0.04756113281250007,-0.0011656061468440226,-0.01756599106900325,0.15622286322642015,0.0,0.15622286322642015
1980,2026-04-26 21:00:00+00:00,10017.1943359375,10479.0400390625,8450.416695473994,0.0003319387169578528,2.3592803804875813e-05,0.0011422353750782548,0.001661365270614624,0.0007505828980356455,0.0314222945297934,1.6585526956575834e-07,False,78242.2265625,0.0,0.0,-1.0,2365.179931640625,0.6624347567558289,1566.7773927001253,0.702426552772522,forward_2026_0420_0428,2.359280380481721e-05,0.0003273041381646191,0.0017194335937500416,0.04790400390624994,-0.0011420408429562157,-0.017244436352406356,0.15640880471682414,0.0,0.15640880471682414
